QMW88226.1	iML1515.b2053	64.1	359	114	3	2	350	3	356	9.75e-166	467
QMW88226.1	iSbBS512_1146.SbBS512_E1179	64.1	359	114	3	2	350	3	356	9.75e-166	467
QMW88226.1	iSF_1195.SF2116	64.1	359	114	3	2	350	3	356	9.75e-166	467
QMW88226.1	iSSON_1240.SSON_2106	64.1	359	114	3	2	350	3	356	9.75e-166	467
QMW88226.1	iAF987.Gmet_1488	63.7	350	120	3	1	350	1	343	7.12e-160	451
QMW88226.1	iLB1027_lipid.PHATRDRAFT_25417	63.5	351	120	4	2	349	7	352	3.33e-159	450
QMW88227.1	iAF692.Mbar_A0035	52.8	354	120	3	1	354	1	307	9.33e-130	373
QMW88227.1	iAF987.Gmet_1312	50.8	356	136	3	1	356	1	317	6.91e-122	353
QMW88228.1	iAF987.Gmet_1469	26.7	615	373	12	3	550	2	605	5.39e-54	192
QMW88228.1	iAF987.Gmet_1613	28.1	538	325	13	23	549	24	510	2.19e-47	176
QMW88230.1	iHN637.CLJU_RS14330	61.0	648	251	1	15	662	15	660	2.90e-295	820
QMW88230.1	iCN900.CD630_11910	55.3	656	291	1	7	662	7	660	9.53e-266	744
QMW88238.1	iYO844.BSU07840	28.9	609	328	22	25	564	43	615	6.81e-54	197
QMW88239.1	iAF987.Gmet_1991	23.2	224	151	8	414	626	191	404	2.03e-07	53.9
QMW88240.1	iHN637.CLJU_RS10465	30.4	79	52	2	647	724	475	551	1.17e-06	51.6
QMW88241.1	iYS854.USA300HOU_RS09450	29.9	174	102	7	57	221	35	197	1.80e-04	41.6
QMW88244.1	iCN900.CD630_04310	23.5	553	298	21	2	514	5	472	6.50e-18	86.3
QMW88244.1	STM_v1_0.STM0247	29.6	243	134	8	1	230	1	219	7.33e-18	84.7
QMW88244.1	iSbBS512_1146.SbBS512_E0193	29.6	243	134	8	1	230	1	219	2.39e-17	83.2
QMW88244.1	iSSON_1240.SSON_0213	29.6	243	134	8	1	230	1	219	2.39e-17	83.2
QMW88244.1	iML1515.b0199	29.6	243	134	8	1	230	1	219	3.21e-17	82.8
QMW88244.1	iSDY_1059.SDY_0218	29.2	243	135	8	1	230	1	219	4.31e-17	82.4
QMW88244.1	iCN900.CD630_07520	30.9	233	139	6	1	230	1	214	1.35e-17	82.0
QMW88244.1	iYL1228.KPN_00213	29.2	243	135	8	1	230	1	219	7.76e-17	81.6
QMW88244.1	iYO844.BSU32750	27.8	216	133	6	19	230	23	219	1.37e-16	80.9
QMW88244.1	iSF_1195.SF0190	29.2	243	135	8	1	230	1	219	1.40e-16	80.9
QMW88244.1	iCN900.CD630_14890	29.5	234	142	6	1	230	1	215	2.68e-16	79.7
QMW88244.1	iYL1228.KPN_00838	28.9	246	127	5	1	230	1	214	8.31e-17	79.7
QMW88244.1	iPC815.YPO2060	28.3	219	115	4	1	215	4	184	1.02e-16	79.7
QMW88244.1	iYL1228.KPN_02696	28.3	240	146	4	2	230	6	230	2.74e-16	78.6
QMW88244.1	iJN1463.PP_2416	29.6	216	112	5	7	211	17	203	4.01e-16	78.2
QMW88244.1	iYS854.USA300HOU_RS04405	27.7	224	136	8	13	230	16	219	1.07e-15	78.2
QMW88244.1	iML1515.b2306	28.3	240	146	4	2	230	6	230	5.01e-16	77.8
QMW88244.1	iYL1228.KPN_02373	29.9	221	109	6	1	215	4	184	4.47e-16	77.8
QMW88244.1	iSbBS512_1146.SbBS512_E2684	28.3	240	146	4	2	230	6	230	5.01e-16	77.8
QMW88244.1	iSDY_1059.SDY_2505	28.3	240	146	4	2	230	6	230	5.01e-16	77.8
QMW88244.1	iSF_1195.SF2382	28.3	240	146	4	2	230	6	230	5.01e-16	77.8
QMW88244.1	iSSON_1240.SSON_2364	28.3	240	146	4	2	230	6	230	5.01e-16	77.8
QMW88260.1	iAF987.Gmet_0043	22.4	388	272	9	664	1036	26	399	3.91e-17	85.9
QMW88264.1	iAF987.Gmet_3509	22.5	1044	754	21	2	1008	4	1029	9.38e-53	200
QMW88264.1	iJN1463.PP_3426	22.5	1047	744	24	5	1001	5	1034	1.61e-49	190
QMW88264.1	iJN1463.PP_0043	22.3	1054	744	23	2	1001	4	1036	3.70e-49	189
QMW88265.1	STM_v1_0.STM3390	25.1	370	233	13	7	341	12	372	4.81e-08	53.9
QMW88266.1	iYS854.USA300HOU_RS12590	45.7	427	229	2	6	430	1	426	5.26e-121	358
QMW88269.1	iYL1228.KPN_03153	63.4	593	212	2	1	591	1	590	7.60e-282	780
QMW88269.1	iML1515.b2802	62.7	593	216	2	1	591	1	590	3.08e-281	778
QMW88269.1	iSF_1195.SF2816	62.7	593	216	2	1	591	1	590	3.08e-281	778
QMW88269.1	STM_v1_0.STM2976	62.7	593	216	2	1	591	1	590	4.14e-279	773
QMW88269.1	iSDY_1059.SDY_3020	61.9	593	221	2	1	591	1	590	2.25e-276	766
QMW88270.1	iYL1228.KPN_01603	31.9	182	117	5	26	202	26	205	9.90e-23	90.9
QMW88270.1	STM_v1_0.STM2916	33.5	182	114	6	26	202	31	210	8.49e-22	88.6
QMW88270.1	iML1515.b2738	31.9	182	117	5	26	202	31	210	1.74e-20	85.1
QMW88270.1	iSbBS512_1146.SbBS512_E3136	31.9	182	117	5	26	202	31	210	1.74e-20	85.1
QMW88270.1	iSSON_1240.SSON_2886	31.9	182	117	5	26	202	31	210	1.74e-20	85.1
QMW88271.1	iPC815.YPO0330	39.7	459	267	3	10	466	2	452	1.66e-109	332
QMW88271.1	iYO844.BSU31200	38.2	468	282	3	9	475	3	464	2.95e-107	327
QMW88271.1	iHN637.CLJU_RS20995	37.5	469	286	4	9	476	4	466	1.42e-104	320
QMW88271.1	iML1515.b3904	39.4	475	273	5	4	474	2	465	4.55e-101	311
QMW88271.1	iSF_1195.SF3981	39.5	473	275	5	4	474	2	465	4.55e-101	311
QMW88271.1	iYL1228.KPN_04213	39.4	467	273	3	10	474	7	465	2.47e-100	309
QMW88271.1	iSSON_1240.SSON_4074	39.3	473	276	5	4	474	2	465	1.12e-98	305
QMW88271.1	STM_v1_0.STM4047	40.3	474	259	7	10	474	7	465	4.43e-98	303
QMW88273.1	iYL1228.KPN_03152	33.2	425	267	4	10	430	3	414	2.13e-71	231
QMW88273.1	iSF_1195.SF2815	32.9	420	265	4	15	430	23	429	3.17e-71	231
QMW88273.1	iSSON_1240.SSON_2958	32.9	420	265	4	15	430	23	429	1.24e-70	229
QMW88273.1	iML1515.b2801	32.9	420	265	4	15	430	23	429	1.74e-70	229
QMW88276.1	iSDY_1059.SDY_1022	27.9	154	94	6	194	342	30	171	8.58e-04	43.1
QMW88281.1	iAF987.Gmet_1914	27.8	126	88	2	311	435	4	127	1.58e-06	50.4
QMW88283.1	iCN900.CD630_10270	31.4	398	211	13	4	398	10	348	1.20e-57	193
QMW88284.1	iCN900.CD630_10260	49.2	248	114	4	18	265	1	236	5.61e-71	218
QMW88285.1	iCN900.CD630_10240	60.5	344	135	1	7	350	3	345	9.39e-146	419
QMW88285.1	iYS854.USA300HOU_RS05485	54.7	360	161	2	9	367	4	362	1.24e-132	387
QMW88286.1	iIT341.HP0824	30.9	110	46	4	253	362	17	96	2.97e-07	48.1
QMW88286.1	iYS854.USA300HOU_RS05725	48.8	43	21	1	256	298	19	60	2.84e-07	48.1
QMW88286.1	iML1515.b3781	45.2	42	22	1	257	298	24	64	8.06e-07	47.0
QMW88286.1	STM_v1_0.STM3915	45.2	42	22	1	257	298	24	64	8.06e-07	47.0
QMW88286.1	iSbBS512_1146.SbBS512_E4140	45.2	42	22	1	257	298	24	64	8.06e-07	47.0
QMW88286.1	iSDY_1059.SDY_3968	45.2	42	22	1	257	298	42	82	1.17e-06	47.0
QMW88286.1	iSF_1195.SF3854	45.2	42	22	1	257	298	42	82	1.17e-06	47.0
QMW88286.1	iSSON_1240.SSON_3952	45.2	42	22	1	257	298	42	82	1.17e-06	47.0
QMW88286.1	iYL1228.KPN_04282	44.2	43	23	1	256	298	23	64	1.10e-06	46.6
QMW88286.1	iPC815.YPO3868	33.0	94	36	3	256	349	23	89	1.08e-06	46.6
QMW88286.1	iAF692.Mbar_A2310	29.9	97	39	3	255	350	2	70	2.39e-06	45.1
QMW88286.1	iJN1463.PP_5215	40.5	42	24	1	257	298	25	65	9.70e-06	43.9
QMW88286.1	iJN1463.PP_0510	53.1	32	15	0	255	286	27	58	8.75e-05	43.5
QMW88287.1	iAF987.Gmet_3159	42.9	750	418	5	10	750	4	752	6.81e-212	622
QMW88288.1	iMM1415.14936	28.6	594	361	8	11	547	29	616	8.20e-63	219
QMW88288.1	iAT_PLT_636.2998	31.2	513	294	11	11	468	30	538	9.09e-62	215
QMW88288.1	iMM904.YLR258W	28.2	625	352	12	11	551	10	621	9.37e-62	215
QMW88288.1	iCHOv1.100769788	28.3	594	363	8	11	547	29	616	5.47e-61	214
QMW88288.1	iMM1415.232493	28.6	605	360	13	2	547	25	616	3.70e-61	213
QMW88288.1	iCHOv1.100770628	28.3	605	362	13	2	547	25	616	1.22e-59	209
QMW88288.1	iMM904.YFR015C	27.7	635	361	13	1	551	1	621	8.70e-59	207
QMW88289.1	iCN900.CD630_29590	38.9	144	86	1	6	147	12	155	1.60e-21	84.7
QMW88290.1	iCN900.CD630_29600	30.9	359	220	10	254	604	290	628	1.36e-30	126
QMW88290.1	iAF692.Mbar_A0391	26.8	399	245	15	234	603	255	635	1.07e-27	117
QMW88292.1	iCN900.CD630_29550	38.9	435	243	12	27	439	23	456	5.50e-83	262
QMW88292.1	iAF692.Mbar_A0385	35.5	453	269	9	8	438	3	454	3.64e-81	257
QMW88292.1	iMM904.YBR127C	37.2	425	239	10	42	440	66	488	5.34e-78	251
QMW88292.1	iAM_Pb448.PBANKA_100380	36.3	441	247	13	30	439	53	490	5.89e-78	250
QMW88292.1	iAM_Pc455.PCYB_031390	35.8	441	249	13	30	439	53	490	1.26e-76	246
QMW88292.1	iAM_Pv461.PVX_000935	35.8	441	249	13	30	439	53	490	2.50e-76	246
QMW88292.1	iAM_Pf480.PF3D7_0406100	35.8	441	249	13	30	439	53	490	4.94e-76	245
QMW88293.1	iCN900.CD630_29560	43.5	519	281	8	17	529	14	526	2.36e-138	414
QMW88293.1	iAF692.Mbar_A0386	42.5	503	275	7	31	529	28	520	1.22e-134	404
QMW88300.1	iYS854.USA300HOU_RS12030	29.0	231	139	8	2	211	3	229	3.17e-25	101
QMW88300.1	iYO844.BSU30450	27.2	206	145	4	1	204	1	203	9.34e-24	97.4
QMW88300.1	iSDY_1059.SDY_2375	28.3	223	147	5	2	215	339	557	1.53e-22	96.7
QMW88300.1	iSF_1195.SF0845	28.4	215	143	4	2	207	339	551	2.07e-22	96.3
QMW88300.1	iSSON_1240.SSON_0887	28.4	215	143	4	2	207	339	551	2.07e-22	96.3
QMW88300.1	iSbBS512_1146.SbBS512_E2443	28.4	215	143	4	2	207	339	551	5.16e-22	95.1
QMW88300.1	iML1515.b0886	27.9	215	144	4	2	207	339	551	1.28e-21	94.0
QMW88300.1	STM_v1_0.STM0956	28.8	215	142	4	2	207	339	551	1.28e-21	94.0
QMW88300.1	iJN1463.PP_4935	29.8	218	139	4	2	207	355	570	2.43e-21	93.2
QMW88306.1	iEK1008.Rv0125	28.6	280	167	7	118	386	76	333	1.08e-20	93.2
QMW88307.1	iSDY_1059.SDY_1403	36.3	336	196	8	43	372	12	335	4.18e-41	147
QMW88307.1	iML1515.b1325	36.6	317	184	7	61	372	17	321	4.39e-40	144
QMW88307.1	iSbBS512_1146.SbBS512_E1559	36.6	317	184	7	61	372	17	321	4.39e-40	144
QMW88307.1	iSF_1195.SF1331	36.6	317	184	7	61	372	17	321	4.39e-40	144
QMW88307.1	iSSON_1240.SSON_1813	38.2	296	166	7	61	351	17	300	4.07e-39	141
QMW88308.1	iML1515.b2175	34.5	119	64	5	188	303	79	186	2.40e-11	61.6
QMW88310.1	iYO844.BSU03860	27.0	189	122	4	2	178	3	187	4.25e-10	56.6
QMW88310.1	iNF517.LLMG_RS02910	25.6	172	114	3	18	178	24	192	1.11e-09	55.5
QMW88310.1	iJN1463.PP_1674	28.0	175	97	5	8	160	18	185	2.72e-08	51.2
QMW88311.1	iYO844.BSU23270	42.4	198	108	3	1	197	1	193	2.69e-45	149
QMW88311.1	iNF517.LLMG_RS07705	41.3	201	112	4	1	200	1	196	2.69e-45	149
QMW88313.1	iAF987.Gmet_0069	24.2	120	83	3	5	117	6	124	8.85e-05	42.4
QMW88315.1	iJN1463.PP_5326	64.5	251	89	0	2	252	31	281	3.79e-114	328
QMW88315.1	iCN900.CD630_32610	63.1	252	92	1	1	252	4	254	4.97e-113	324
QMW88315.1	iAF692.Mbar_A1781	60.9	248	96	1	5	252	12	258	1.79e-109	315
QMW88315.1	iHN637.CLJU_RS06095	61.5	247	94	1	6	252	4	249	2.16e-108	312
QMW88315.1	iYO844.BSU24950	62.4	242	91	0	11	252	19	260	4.46e-108	312
QMW88315.1	iPC815.YPO4114	60.1	248	99	0	5	252	11	258	3.40e-107	310
QMW88315.1	STM_v1_0.STM3854	60.5	248	98	0	5	252	10	257	4.67e-107	309
QMW88315.1	iML1515.b3725	60.1	248	99	0	5	252	10	257	9.40e-107	308
QMW88315.1	iSbBS512_1146.SbBS512_E4203	60.1	248	99	0	5	252	10	257	9.40e-107	308
QMW88315.1	iSDY_1059.SDY_4025	60.1	248	99	0	5	252	10	257	9.40e-107	308
QMW88315.1	iSF_1195.SF3730	60.1	248	99	0	5	252	10	257	9.40e-107	308
QMW88315.1	iSSON_1240.SSON_3909	60.1	248	99	0	5	252	10	257	9.40e-107	308
QMW88315.1	iYL1228.KPN_04130	60.1	248	99	0	5	252	10	257	1.89e-106	308
QMW88315.1	iYO844.BSU24960	59.5	247	100	0	6	252	23	269	1.15e-105	306
QMW88315.1	iYS854.USA300HOU_RS07055	56.0	250	110	0	3	252	34	283	3.72e-105	305
QMW88315.1	iAF987.Gmet_2704	60.0	250	97	2	4	252	5	252	1.23e-103	300
QMW88315.1	iNF517.LLMG_RS09490	60.1	243	97	0	10	252	11	253	3.64e-103	299
QMW88315.1	iSynCJ816.SGL_RS14185	56.7	254	99	2	8	252	18	269	1.26e-102	298
QMW88316.1	iAF692.Mbar_A1780	52.9	289	133	1	1	289	21	306	5.82e-98	290
QMW88317.1	iAF692.Mbar_A1779	55.0	258	110	3	138	392	36	290	3.26e-88	268
QMW88318.1	iAF692.Mbar_A1778	45.7	247	133	1	23	269	55	300	4.66e-69	215
QMW88319.1	iAF987.Gmet_0058	52.6	565	246	5	14	576	8	552	6.31e-215	608
QMW88319.1	iSbBS512_1146.SbBS512_E0570	53.0	566	243	8	16	579	10	554	9.92e-202	574
QMW88319.1	iYL1228.KPN_00701	52.7	566	246	7	16	579	10	555	2.06e-201	573
QMW88319.1	iSSON_1240.SSON_0634	53.0	566	243	8	16	579	10	554	2.82e-201	573
QMW88319.1	STM_v1_0.STM0686	52.5	566	247	7	16	579	10	555	8.32e-201	572
QMW88319.1	iSF_1195.SF0613	52.8	566	244	8	16	579	10	554	1.61e-200	571
QMW88319.1	iSDY_1059.SDY_0614	52.7	566	245	8	16	579	10	554	3.24e-200	570
QMW88319.1	iJN1463.PP_2904	51.2	562	254	7	16	575	23	566	1.17e-198	567
QMW88319.1	iPC815.YPO2630	51.9	561	247	8	16	574	10	549	5.39e-194	555
QMW88321.1	iNF517.LLMG_RS09290	31.7	202	128	4	11	212	9	200	2.13e-28	105
QMW88323.1	iMM1415.11757	27.8	133	81	5	24	145	70	198	4.59e-05	42.0
QMW88323.1	iAT_PLT_636.10935	27.8	133	81	6	24	145	69	197	1.14e-04	40.8
QMW88323.1	iIS312.TCDM_10705	26.5	132	84	5	20	141	141	269	5.79e-04	38.9
QMW88326.1	iCN900.CD630_26230	39.4	236	123	4	2	223	6	235	2.49e-46	153
QMW88327.1	iSynCJ816.SGL_RS16405	32.4	324	211	4	3	319	2	324	1.33e-50	171
QMW88329.1	iAF987.Gmet_2475	31.2	491	259	9	1	485	1	418	8.51e-62	207
QMW88329.1	iCN900.CD630_32530	32.5	493	247	12	1	478	1	422	2.34e-58	198
QMW88329.1	iHN637.CLJU_RS17100	29.1	498	275	13	1	481	1	437	3.40e-58	198
QMW88329.1	iLJ478.TM0166	32.5	424	197	10	1	410	1	349	1.32e-54	188
QMW88330.1	iML1515.b1010	33.6	122	80	1	2	122	3	124	1.87e-16	69.7
QMW88330.1	iSDY_1059.SDY_0985	33.6	122	80	1	2	122	3	124	1.87e-16	69.7
QMW88330.1	iSF_1195.SF1013	33.6	122	80	1	2	122	3	124	3.72e-16	68.9
QMW88332.1	iAF692.Mbar_A0230	56.3	183	79	1	1	182	1	183	4.91e-74	220
QMW88332.1	iHN637.CLJU_RS02745	54.5	178	79	2	4	180	7	183	6.93e-68	204
QMW88332.1	iHN637.CLJU_RS02630	54.8	177	78	2	4	179	7	182	2.31e-67	203
QMW88332.1	iSF_1195.SF2101	56.7	178	74	2	1	177	1	176	1.29e-66	201
QMW88332.1	iSbBS512_1146.SbBS512_E1195	57.3	171	71	2	1	170	1	170	2.40e-65	198
QMW88333.1	iYS854.USA300HOU_RS04040	33.6	321	185	6	12	331	9	302	1.11e-41	149
QMW88333.1	iYO844.BSU35530	33.0	321	190	5	6	325	9	305	5.05e-40	144
QMW88334.1	iEK1008.Rv3265c	27.6	246	149	9	27	252	26	262	1.37e-15	74.7
QMW88335.1	iAF987.Gmet_1430	56.2	443	188	2	1	437	1	443	4.17e-168	479
QMW88335.1	iPC815.YPO2174	51.5	441	210	2	1	437	1	441	9.03e-152	437
QMW88336.1	iYL1228.KPN_02492	58.9	350	128	1	1	350	1	334	2.30e-149	424
QMW88336.1	iSbBS512_1146.SbBS512_E1204	58.6	350	129	1	1	350	1	334	2.37e-144	411
QMW88336.1	iAF987.Gmet_2330	58.4	346	129	1	3	348	4	334	8.40e-143	407
QMW88338.1	iYO844.BSU35590	23.4	188	131	6	179	361	202	381	5.17e-08	53.9
QMW88338.1	iSynCJ816.SGL_RS09310	28.4	197	123	8	123	309	127	315	6.88e-08	53.5
QMW88340.1	iAF987.Gmet_3529	34.5	194	113	6	75	260	104	291	1.31e-23	99.4
QMW88341.1	iEK1008.Rv3782	27.0	244	164	4	6	235	8	251	1.07e-16	78.2
QMW88342.1	STM_v1_0.STM2089	29.0	297	196	9	3	293	8	295	3.89e-27	107
QMW88344.1	STM_v1_0.STM2091	46.5	359	184	4	1	355	1	355	4.38e-104	310
QMW88345.1	iPC815.YPO3115	55.8	258	112	2	1	257	5	261	6.85e-109	314
QMW88345.1	STM_v1_0.STM2092	56.2	258	111	2	1	257	1	257	1.32e-105	306
QMW88345.1	iSynCJ816.SGL_RS03545	53.3	257	118	2	1	256	1	256	8.46e-104	301
QMW88346.1	iYS854.USA300HOU_RS05150	25.1	227	162	4	164	382	265	491	5.68e-17	82.0
QMW88346.1	iYO844.BSU35730	21.4	220	165	4	163	378	300	515	3.19e-14	73.9
QMW88347.1	iYO844.BSU35680	34.9	218	126	8	9	218	11	220	1.52e-22	98.6
QMW88355.1	iCN900.CD630_25870	44.8	400	216	5	1	398	1	397	7.94e-113	335
QMW88355.1	iYO844.BSU15700	44.8	400	216	4	1	397	1	398	2.93e-109	326
QMW88355.1	iPC815.YPO0048	43.5	395	221	2	2	396	4	396	2.65e-101	306
QMW88361.1	iJN1463.PP_1904	42.1	330	186	4	3	328	22	350	3.29e-84	258
QMW88361.1	iCN718.ABAYE_RS07990	43.5	322	173	5	8	325	13	329	4.34e-80	247
QMW88361.1	iML1515.b3972	43.3	337	174	7	2	330	3	330	2.08e-77	240
QMW88361.1	iSDY_1059.SDY_3756	43.6	337	173	7	2	330	3	330	2.93e-77	239
QMW88361.1	iSbBS512_1146.SbBS512_E4460	43.0	337	175	7	2	330	3	330	9.32e-76	236
QMW88361.1	iSF_1195.SF4050	43.0	337	175	7	2	330	3	330	1.32e-75	235
QMW88361.1	iSSON_1240.SSON_4145	43.0	337	175	7	2	330	3	330	1.32e-75	235
QMW88361.1	STM_v1_0.STM4137	41.6	332	189	4	2	331	3	331	7.42e-75	233
QMW88363.1	iCN900.CD630_17920	59.4	315	127	1	1	315	1	314	4.32e-127	365
QMW88363.1	iYS854.USA300HOU_RS02905	53.3	315	146	1	1	315	1	314	1.52e-113	331
QMW88364.1	iPC815.YPO0059	59.6	391	155	2	7	394	12	402	2.32e-162	461
QMW88364.1	iYL1228.KPN_03962	58.3	396	163	1	1	394	1	396	1.53e-161	459
QMW88364.1	iML1515.b3617	58.7	397	161	2	1	394	1	397	3.69e-160	455
QMW88364.1	iSF_1195.SF3657	58.7	397	161	2	1	394	1	397	3.69e-160	455
QMW88364.1	iSDY_1059.SDY_4050	58.7	397	161	2	1	394	1	397	1.05e-159	454
QMW88364.1	iSbBS512_1146.SbBS512_E4045	58.4	397	162	2	1	394	1	397	1.49e-159	454
QMW88364.1	iSSON_1240.SSON_3787	58.4	397	162	2	1	394	1	397	3.00e-159	453
QMW88364.1	STM_v1_0.STM3709	58.4	397	162	2	1	394	1	397	1.22e-158	451
QMW88366.1	iYS854.USA300HOU_RS10275	31.1	161	109	1	1	159	1	161	5.25e-22	86.3
QMW88367.1	iJN1463.PP_5227	42.2	348	186	4	37	374	39	381	8.31e-81	253
QMW88367.1	iCN718.ABAYE_RS04825	38.1	362	216	4	15	374	26	381	5.12e-76	241
QMW88367.1	iIT341.HP0290	38.1	367	220	3	10	374	8	369	1.06e-75	239
QMW88368.1	iPC815.YPO3719	33.1	447	282	5	3	436	18	460	2.19e-66	219
QMW88368.1	STM_v1_0.STM4220	32.4	447	285	5	3	436	6	448	2.45e-65	216
QMW88368.1	iYL1228.KPN_04412	31.8	447	288	5	3	436	6	448	4.82e-65	215
QMW88368.1	iSF_1195.SF4181	32.7	447	284	5	3	436	6	448	2.62e-64	213
QMW88368.1	iSSON_1240.SSON_4202	32.7	447	284	5	3	436	6	448	2.62e-64	213
QMW88368.1	iML1515.b4024	32.7	447	284	5	3	436	6	448	3.67e-64	213
QMW88368.1	iSbBS512_1146.SbBS512_E4529	32.7	447	284	5	3	436	6	448	3.67e-64	213
QMW88368.1	iSDY_1059.SDY_4227	32.4	447	285	5	3	436	6	448	1.42e-63	211
QMW88368.1	iAF692.Mbar_A0861	32.5	465	270	14	3	433	4	458	4.45e-58	197
QMW88369.1	iCN900.CD630_14890	36.2	221	139	2	5	224	1	220	1.18e-43	149
QMW88369.1	iIT341.HP1576	37.7	204	124	3	5	206	2	204	1.60e-41	144
QMW88369.1	iYO844.BSU30420	39.9	188	110	3	15	200	19	205	9.90e-40	136
QMW88369.1	iCN900.CD630_19470	37.2	199	122	3	9	205	17	214	1.29e-39	136
QMW88370.1	iML1515.b2026	52.8	195	91	1	2	196	9	202	4.30e-68	206
QMW88370.1	iSSON_1240.SSON_2097	51.8	195	93	1	2	196	9	202	7.03e-67	203
QMW88370.1	iSDY_1059.SDY_2215	51.8	195	93	1	2	196	9	202	9.97e-67	203
QMW88370.1	iSbBS512_1146.SbBS512_E1206	51.3	195	94	1	2	196	9	202	2.84e-66	202
QMW88370.1	iSF_1195.SF2088	51.8	195	93	1	2	196	9	202	1.15e-65	200
QMW88370.1	STM_v1_0.STM2078	50.8	195	95	1	2	196	9	202	2.31e-65	199
QMW88370.1	iYL1228.KPN_02482	50.3	195	96	1	2	196	5	198	2.27e-64	197
QMW88370.1	iPC815.YPO1542	49.2	195	98	1	2	196	9	202	2.39e-60	187
QMW88371.1	iYO844.BSU34870	55.2	252	111	1	1	250	1	252	2.31e-96	282
QMW88371.1	iLJ478.TM1036	56.8	250	107	1	1	250	1	249	4.53e-94	276
QMW88371.1	iCN718.ABAYE_RS01735	51.0	251	122	1	1	250	1	251	1.66e-91	270
QMW88371.1	iHN637.CLJU_RS05755	54.8	252	112	1	1	250	1	252	6.96e-91	268
QMW88371.1	iJN1463.PP_0293	50.8	254	120	1	2	250	3	256	2.53e-89	264
QMW88371.1	iSynCJ816.SGL_RS10250	53.0	253	115	2	2	250	3	255	8.49e-89	263
QMW88371.1	iAF987.Gmet_0389	51.2	252	121	1	1	250	1	252	2.64e-88	261
QMW88371.1	iCN900.CD630_15530	52.2	251	119	1	1	250	1	251	5.13e-88	261
QMW88372.1	iPC815.YPO1544	38.6	236	140	1	4	234	2	237	5.28e-60	189
QMW88372.1	iSDY_1059.SDY_2217	38.6	236	140	1	4	234	3	238	6.18e-59	186
QMW88372.1	iSbBS512_1146.SbBS512_E1208	38.1	236	141	1	4	234	2	237	2.40e-58	184
QMW88372.1	iSF_1195.SF2086	38.1	236	141	1	4	234	2	237	2.40e-58	184
QMW88372.1	iSSON_1240.SSON_2095	38.6	236	140	1	4	234	3	238	2.48e-58	184
QMW88372.1	iML1515.b2024	38.1	236	141	1	4	234	2	237	4.81e-58	184
QMW88372.1	STM_v1_0.STM2076	39.0	236	139	2	4	234	2	237	4.81e-58	184
QMW88372.1	iCN900.CD630_15520	39.5	233	139	2	4	236	3	233	1.51e-55	177
QMW88372.1	iYL1228.KPN_02480	38.1	236	141	1	4	234	2	237	1.75e-55	177
QMW88372.1	iHN637.CLJU_RS05745	38.4	232	139	3	4	234	3	231	6.26e-54	173
QMW88372.1	iNF517.LLMG_RS06545	38.8	232	140	2	3	233	2	232	8.15e-54	173
QMW88373.1	iPC815.YPO1545	43.4	198	108	3	1	196	1	196	5.36e-53	167
QMW88373.1	iYL1228.KPN_02479	43.4	198	108	3	1	196	1	196	4.33e-52	165
QMW88373.1	iSF_1195.SF2085	43.4	198	108	3	1	196	1	196	2.47e-51	163
QMW88373.1	iML1515.b2023	42.9	198	109	3	1	196	1	196	3.50e-51	163
QMW88373.1	iSbBS512_1146.SbBS512_E1209	42.9	198	109	3	1	196	1	196	3.50e-51	163
QMW88373.1	iSDY_1059.SDY_2218	42.9	198	109	3	1	196	1	196	3.50e-51	163
QMW88373.1	iSSON_1240.SSON_2094	42.9	198	109	3	1	196	1	196	3.50e-51	163
QMW88373.1	STM_v1_0.STM2075	43.4	198	108	3	1	196	2	197	1.02e-50	162
QMW88373.1	iCN718.ABAYE_RS01780	40.8	201	111	5	2	195	3	202	2.19e-46	151
QMW88374.1	iSynCJ816.SGL_RS13830	51.4	282	135	2	4	285	5	284	1.42e-106	310
QMW88376.1	iYO844.BSU33400	49.4	261	128	3	2	260	7	265	6.61e-76	232
QMW88376.1	iHN637.CLJU_RS08755	44.3	253	139	1	6	258	10	260	9.21e-69	214
QMW88381.1	iML1515.b0543	29.7	74	52	0	35	108	33	106	4.22e-04	36.6
QMW88384.1	iNF517.LLMG_RS11185	38.3	81	50	0	321	401	41	121	6.75e-15	70.5
QMW88388.1	iML1515.b3943	24.4	303	205	6	12	307	9	294	2.83e-12	65.9
QMW88389.1	iCN900.CD630_27330	45.0	389	207	3	1	384	1	387	1.99e-122	358
QMW88389.1	iCN900.CD630_26960	42.0	388	217	3	2	381	3	390	3.45e-112	333
QMW88392.1	STM_v1_0.STM1522	28.1	342	242	3	14	353	13	352	2.12e-23	100
QMW88392.1	iYL1228.KPN_01628	27.9	341	244	2	14	353	13	352	1.88e-22	97.8
QMW88392.1	iSF_1195.SF1566	27.5	342	244	3	14	353	13	352	2.35e-20	91.3
QMW88392.1	iML1515.b1528	27.2	342	245	3	14	353	13	352	4.35e-20	90.9
QMW88392.1	iSSON_1240.SSON_1600	27.2	342	245	3	14	353	13	352	4.35e-20	90.9
QMW88393.1	iCN900.CD630_31890	33.8	151	97	2	51	200	3	151	6.14e-23	91.3
QMW88394.1	iNF517.LLMG_RS03870	49.7	585	282	7	3	584	4	579	2.59e-197	564
QMW88398.1	iCN900.CD630_03960	31.7	271	164	6	323	587	4	259	2.45e-26	109
